anc,psi
247.039317,120.156417
3.284212,0.609883
154.771044,80.737477
1382.522013,116.507455
584.873804,17.366067
135.335827,47.074559
35.547859,16.789635
2.173739,29.463537
53740.411829,6152.954743
106.273692,55.438469
2.173739,0.002276
408.066166,180.364142
10.044277,4.19599
871.319571,67.948879
455.021601,193.733936
4905.778489,348.033584
7803.136415,695.612987
2.173739,1.133947
9.00782,2.782458
1916.443934,641.349964
115.810818,42.209446
10.040264,3.718757
8.092695,2.734415
966.905804,242.624193
83.241517,10.264992
1072.556785,359.95552
22.02744,10.727692
101.083343,46.281071
174.767095,91.168567
1047.46808,407.676968
1012.768097,401.177255
114.498591,55.207337
9015.704558,2064.956296
175.460678,91.53038
466.230944,2.004136
3050.685575,686.950512
154.924092,33.380359
3223.46966,901.512175
8586.156135,1887.846097
3353.291666,1031.40787
1007.789923,170.779694
355.231064,161.070862
78088.487792,8977.608004
13.508356,0.493667
7.217832,3.514755
11018.009439,2199.56484
89.72969,50.349538
33.117543,9.839757
46.177287,16.050108
418.251996,173.02778
53.671809,0.369445
372.060322,15.180023
11.329926,0.269642
323.699704,117.930419
65.509565,34.173556
20.471924,10.679332
57.256005,29.868025
15.757639,8.22009
170.948074,6.247361
1604.74415,575.336397
409.696574,171.790967
193.913847,96.535748
37787.448087,2282.414036
16.056943,217.640857
100.811072,48.542762
299.828261,140.83996
1293.990643,225.742331
3021.118853,944.767649
7.33297,0.717747
1121.367083,360.081614
122.851573,59.180116
37.241101,8.073588
1193.484462,466.514718
3.947664,2.059328
460.722957,196.245868
5.408074,0.922012
3503.400624,775.033887
273.915681,112.012101
1705.894123,560.254977
400.234221,257.04164
4.817213,2.512935
318.745325,41.657493
3616.263225,1099.998415
91.31241,28.151832
23.720891,8.961345
416.631035,4.587313
7.819923,3.666969
119.131969,48.496426
20.652692,9.978446
34.574894,35.774234
48.040929,9.579042
99.664124,44.571218
2.796568,49.6071
263.720798,127.654949
3.877432,1.126149
726.944662,277.337059
17.225862,8.986
202.204521,88.033255
51.11017,20.450844
5.120421,2.153138
74.379259,0.64632
25.382065,11.772911
27.686962,8.203043
185.030517,96.522559
1503.333114,41.225567
64.580603,28.996125
109.137452,53.024996
141.401327,50.282712
4289.424867,1256.393843
65.007542,0.756102
31.43695,9.36804
50.329082,26.254543
587.057793,238.754373
40.199027,24.261809
354.177816,159.334752
160.103863,67.01936
35.794653,5.380721
4743.613122,1338.099736
169.245128,70.312076
4.129331,1.652161
144.352802,72.828275
52.314035,21.988766
2.001456,0.121899
59.029879,26.164641
1595.518496,1.006473
266.335484,29.777381
42.920316,19.22161
9.9685,5.003289
27.229696,8.386746
260.784131,161.673122
2104.744573,704.514747
87.160329,45.46784
63.036091,8.799527
112.014836,58.433381
90.077174,20.164567
1064.555597,314.180328
408.165147,170.475753
89363.823132,10224.640493
5.607947,2.925427
24.41213,12.734771
11.733536,6.120887
155.659577,81.200987
4.898594,2.071618
138.097751,71.689319
194.378405,101.398955
166.798913,61.300065
45.589299,19.678806
126.206662,28.620329
1655.784621,561.03085
172.046312,89.749251
18512.633687,2908.634681
45.695097,13.852239
633.36052,67.611387
62.575939,24.299416
85.29074,43.01479
2472.277092,801.613935
100.459513,26.9479
406.833572,179.914047
1935.840305,493.887568
2.847027,1.485173
15.868309,8.011965
167.380705,63.482574
3502.61227,82.136372
13.086552,6.826698
4.500747,2.454816
110.653238,57.723092
6414.386763,1496.397199
5.25029,2.453187
1233.463384,478.495696
67.001753,0.065134
55.063662,28.724372
3083.791607,521.666032
115.952501,54.486053
44.802133,23.371369
60.976591,23.655552
7.888787,4.091279
30001.616528,1620.233005
47.506952,1.56591
2610.787126,786.020883
2.52061,1.447408
100.349878,52.348267
3023.49945,945.388577
1906.805116,652.002082
183.488168,84.476363
4241.847986,1238.550485
41.802564,19.120961
13.772413,7.184482
422.135505,184.684877
11.396485,5.165878
33.883507,9.596586
14939.639416,2189.855043
207.916811,61.684755
61.22939,29.173351
1259.382438,485.256131
32.626905,13.682111
314.576758,146.225525
62.003802,22.327746
1735.163973,478.654479
233.741237,110.060649
1945.586807,547.436085
60.976591,23.655552
1412.566032,525.210817
2447.469847,793.843887
60.976591,0.1997
20.59275,8.706248
2188.506838,723.85233
20.240763,10.488778
358.639176,129.793242
111.473952,58.151224
205.003884,102.821506
656.589628,263.070135
676.848879,278.512906
1728.802008,72.87252
27.439008,14.313764
29075.925501,3796.222357
45.569929,23.771896
384.604087,142.628376
892.553333,6833.772853
82.066034,6.351381
916.613825,110.486178
385.789919,134.250356
89.631996,46.449174
1201.058699,323.975573
1130.992719,246.674571
16.343537,8.525728
282.139851,124.686811
3110.874603,932.818502
54.227575,20.515979
187.038264,50.094755
1489.915046,522.0961
52.169274,27.214493
127.380116,66.448794
310.160196,58.541029
101.41849,52.905717
83.399041,23.002807
2010.239836,645.459981
203.80506,105.776103
267.725586,118.158493
76.398582,39.853894
740.974591,248.533282
61.607435,30.827792
5084.375028,1391.356188
15.805406,6.948318
33.372409,14.721776
27.097009,5.937628
9475.609063,2078.644105
67.457162,35.189535
39.21881,18.477898
24.561602,12.812743
346.974803,146.392401
34.002093,16.393812
4.013344,2.09359
100.530774,52.442633
10361.482059,2191.305142
12.788827,6.671387
1586.69111,461.383949
1306.587883,131.674641
76.16909,39.734177
325.885269,148.466352
1682.868734,540.259632
102.16315,1.109193
2348.329151,731.839465
41.433143,13.84408
4.067398,2.121788
6.297026,1.257697
645.434271,116.506428
33.691061,17.575194
42.01762,21.918807
81.293354,22.956688
32.01144,16.699008
3235.925176,427.933197
1574.379754,648.845103
25.405759,13.253104
6044.806364,1082.3169
29.779159,15.153524
15.64745,8.16261
10.170695,4.846891
15.415798,5.957047
58.494326,29.80678
1438.702381,525.577467
327.33868,72.285596
86.104689,44.917157
2.332534,0.993519
58.465382,26.669997
12005.118726,2474.505421
302.453365,106.087298
2566.524774,216.117271
1971.234861,550.40718
40.905106,21.338456
31.766595,12.171407
8511.359848,1581.328592
170.295292,84.047672
171.63131,78.491194
14.180999,7.141191
12.745902,172.76198
1151.942617,210.643854
25945.346777,828.378816
2268.924857,742.352912
10.323595,5.385381
177.191481,84.440038
434.866203,190.15045
554.956842,150.028152
331.751136,145.907974
6.032772,3.14704
76.155866,24.681964
681.322442,253.095032
16.97525,8.444905
17.926511,9.351499
45.769952,23.876238
844.424884,336.298537
1048.942526,386.01606
24.481267,100.424827
301.020638,70.441182
34.595208,18.04685
1747.525897,604.087259
2119.326867,706.789824
171.097084,3.941996
15.307499,6.502702
484.887744,172.722567
12.740017,5.921128
867.552165,348.150168
7.814064,4.076265
31.518909,13.674543
15.210686,7.934768
47.318591,24.684098
33.702984,10.000666
7.091706,3.640471
294.62167,137.121046
101.111561,52.745605
14079.522485,2703.453238
32.86961,17.146679
6.871193,0.198823
34.963542,18.238994
5027.311391,1.030725
223.096236,78.862149
71.196828,32.67703
89.509501,2.686284
47.298377,100.023475
349.221004,196.382622
122.377607,63.839198
3.298467,3.640845
446.460833,116.675039
6.742228,2.308193
6.111436,1.510352
2613.486637,636.592718
145.206249,65.308302
79.786251,22.308194
4.163117,2.171721
250.007749,46.084668
3954.874243,1166.959571
960.087646,326.137162
143.713893,35.849434
793.449993,53.461749
290.748365,127.090639
3809.975041,233.860175
3.007141,1.184887
319.784114,132.827607
91.988949,47.986726
87.939012,9.981561
3.241127,1.277083
207.765997,111.566124
6.015966,2.46187
908.928613,363.259202
85.476415,42.702489
29.070549,0.10423
50.669644,22.231861
48.755518,23.738124
40.926126,21.349421
4731.119801,1313.541465
67.316296,35.116051
342.159276,156.297564
488.686277,6.035689
189.790913,82.682615
512.713919,208.22106
1154.115162,436.049103
132.775712,21.086362
12.015584,4.807258
3.419986,1.784061
5277.089311,1354.770759
8.008802,4.177851
546.847278,211.690791
3.264025,1.702703
796.650299,226.907148
612.262827,250.01068
163.852454,85.474863
1085.339175,427.677329
34.462235,5.298629
133.034574,67.502654
126.039052,61.738845
219.836964,111.630318
14.568992,0.281435
47.042543,0.277959
465.967628,201.007897
31.772861,2.037939
132.648832,19.47345
258.708612,123.184495
37.094175,4.402178
235.22613,93.970851
10.785972,5.267885
35.183484,0.107157
151.985686,0.631052
245.448007,80.571624
1032.548252,408.021102
1478.832997,409.148854
56.763866,13.999926
18.967608,9.894594
24.634025,12.850524
2.462461,1.069882
16.678385,8.700405
4179.868793,1223.899427
106.049467,55.321501
11251.921295,2275.982592
320.497266,148.38746
5.387735,2.810552
673.285982,277.211878
132.519703,69.129898
32.312857,16.856244
29.720589,13.150517
854.110237,311.520487
1002.250667,73.545741
348.932358,147.954171
25.136556,13.112673
28.629715,12.893463
48.696439,25.402863
2.248125,1.172751
98.552613,30.771749
6.044599,0.257128
1680.409196,595.072016
120.471139,49.972039
19.514492,10.179881
27.605694,11.892916
73.302633,29.973733
2677.149212,800.936501
3354.534798,1031.732115
150.846711,9.839662
2899.338191,984.828058
30.185634,15.746562
60.206205,18.686624
15.415651,8.04169
234.440368,102.635135
2115.373555,680.451693
34.010806,8.809316
106.869799,55.749433
142.177579,34.72341
172.630953,79.341118
4234.321072,1135.814254
3056.407848,698.098523
5.704962,2.976036
483.319781,9.3059
1012.661529,396.203542
1002.714131,408.075339
321.566412,79.770062
18.487199,3.601853
2819.20108,843.81568
7.572846,3.950431
590.613157,238.241665
1052.189987,5292.184822
2.016425,1.051882
33.731183,0.056296
815.311599,238.806475
263.28476,115.875552
1360.130172,510.223787
58.463825,12.759055
2195.055756,625.720942
1728.352863,593.047969
101.844514,29.482549
100.353294,38.774499
541.897362,94.51339
1610.775074,228.397638
5.422884,2.828887
1651.93214,587.644381
30.079614,13.406326
101.325128,52.857014
92.992568,6.654754
110.964781,6.336803
236.556779,26.14474
184.107558,41.876402
20.617863,8.125817
46.927298,19.226408
458.259771,198.692852
14.209949,4.092461
73.774299,11.428501
649.783155,251.039057
701.818957,195.461815
97.621247,45.331906
1672.743548,589.529685
109.05013,31.296135
283.644524,119.464736
100.431765,52.390984
3435.489959,1000.254985
383.274788,162.29067
486.34194,165.734016
153.488419,80.068386
134.574133,70.201607
74.125986,1.389796
830.648645,0.650424
1498.381742,357.036713
1613.92257,539.450485
4013.644161,1174.502715
693.595275,0.663689
143.43622,16.082349
99.544966,51.804462
6196.312151,1322.706349
578.687146,242.668143
10.663445,3.199237
5.446425,0.379081
342.195473,156.310782
22.35102,9.027086
514.796814,219.337932
11.637529,19.545654
346.903315,118.681539
1800.12619,106.854296
1167.769305,12.071378
138.46906,71.656866
417.020884,161.941149
62.534752,32.621723
5.739227,2.784666
541.195453,186.420034
15.23072,5.564845
397.895254,152.134054
254.842089,65.715062
307.72247,106.921384
1962.29309,323.879915
5787.013551,1462.178804
335.226289,247.433972
1045.227985,54.242546
182.381965,88.379049
549.458754,184.706402
792.341525,319.310235
10.012814,1.524252
33.34476,13.977247
550.311069,228.317069
403.595721,159.371815
151.980557,0.222484
2576.790021,133.239093
68.137806,34.910215
70.200391,8.712607
413.296957,110.566444
42.651495,19.020278
122.515848,6.156216
335.060403,142.808835
78.407584,34.53669
326.055297,129.551361
10004.136238,1986.73678
303.104263,81.676368
49.434004,20.11492
1659.771651,2.004136
37.606175,19.21116
1245.042214,301.392394
50.184061,26.178892
2722.790625,855.287919
106896.139233,4044.242048
580.085935,111.44108
1242.818398,480.733451
29.892394,13.148027
78.090108,37.554089
29.93036,6.787032
2636.429893,226.493346
85.733665,6.787861
310.164427,58.541828
16.235489,4.660085
155.327708,42.307216
86.014021,44.302363
21036.532509,3517.657694
8.428697,1.860122
272.954796,80.514423
17.6152,9.189101
228.096316,79.101062
41.436802,21.615819
1687.715059,544.561148
250.221369,23.619983
410.294466,174.007123
2.029916,0.540601
11.880011,5.435906
1054.360996,398.102832
55.303866,4.462806
1189.430431,401.740933
149.433109,43.72984
14.861366,5.151057
475.735921,50.380908
28.448179,13.304245
81.645231,27.419946
190.154146,82.026952
22.16269,5.536176
16.773527,8.750035
3384.97676,658.363238
125.584787,55.778122
60.049685,26.671447
205.013378,104.71181
29.586488,1.667755
298.580594,101.347434
13.784088,0.173739
132852.239397,5014.310265
10.097767,5.267576
156.025164,71.65865
256.278871,117.944484
6.008433,2.358337
10.037233,5.142766
568.146786,238.819222
23.138003,67.124897
64.537219,26.829655
392.463742,173.424825
162.612978,84.182898
6004.993728,941.212781
46.207874,23.643904
298.370487,140.307639
92.094006,4.873836
30183.495075,4305.126324
1000.386781,167.585738
140.508523,68.708045
102.425042,53.430793
2073.948491,451.690257
3000.275007,1015.844126
561.609914,103.191511
35.093602,13.088516
9255.73836,1724.290327
100.527268,41.769104
59132.523207,7741.089557
82.192966,38.817982
125.523583,483.252548
1446.033206,509.515995
5614.047501,1458.925257
950.955558,369.220153
429.165955,172.192601
87.11273,31.234526
120614.694853,2666.893057
360.269876,84.282374
30.315972,4.474382
274.594744,131.625683
1013.136273,401.311698
208.763556,40.409649
9.044575,4.594521
39.56774,20.526508
37.270185,17.400941
42.451272,22.145024
101.1451,1370.952527
105.42354,11.648879
320.007832,12.046024
24.17029,10.034444
168.655304,83.105813
50.630684,25.104378
55.19038,28.618743
47.300861,24.592056
100.609961,6.257848
65.75237,34.300217
1202.60979,1024.402961
42.9925,9.684166
217.485066,10.952289
407.246869,179.808401
769.546404,258.659741
388.234677,163.989932
4963.755637,465.185204
228321.670125,14331.860125
32.408825,1.063403
24.697079,11.871862
172.712927,90.096995
147.235053,63.2457
36.775624,19.18428
51.975981,4.98546
1285.383924,487.257697
2307.802244,742.710292
69.906024,24.513274
4.038741,2.106839
507.763237,213.21838
4745.859085,1270.402325
2016.30551,682.683434
21.508233,7.219728
543.363407,184.178838
673.207907,277.183368
62.233044,0.095681
14.811306,7.726429
624.719892,257.674645
66.250732,30.734268
30059.015776,4661.388269
3.619616,1.520796
796.284174,318.878031
710.091312,284.984516
48.190807,24.384089
19.534905,10.19053
514.240027,171.452579
38.305476,19.982339
69.711383,34.424292
630.295425,1.369272
27.92464,4.845789
48.357507,14.928162
8.796279,3.789375
2758.725314,857.263465
41.644071,20.046849
16.616117,6.917771
1623.031538,570.514932
1958.086568,600.028227
3338.966998,1027.671585
14.834063,7.738299
21.140385,4.637887
14.887582,5.310479
19.936066,10.399798
830.121429,331.490722
511.463167,215.644191
32.653255,14.695476
13.546943,2.562895
25.518898,10.835396
202.276087,44.136867
6687.21407,802.16039
24.110065,11.76279
219.015639,85.040875
100.200013,44.885476
13453.419613,788.514048
544.308704,230.114502
14.484154,7.555767
8388.316021,1907.208539
939.095345,338.319589
1273.403589,406.845961
18.336886,8.55823
50.257999,26.217462
329.760043,4.169388
210.883954,103.746887
40.640834,19.240067
70.840849,36.954661
2899.555446,368.128509
64.318343,33.552146
2703.12723,376.990972
34464.883225,4933.569114
275.915816,132.108085
144.623409,61.535398
86.87656,27.988008
98.782342,31.609084
25167.12399,3424.302329
569.543671,236.232739
2828.996461,825.302859
860.314983,345.507437
15.808763,8.246759
28.805964,15.026847
162.091878,28.621175
3.350888,0.473251
1258.222817,724.05686
256.883848,1.002068
3292.224154,896.176394
2903.877651,7773.842933
145.219198,47.593389
102.88204,656.576494
83.433253,29.056176
2185.375474,654.489126
1798.316986,99.322689
2.970039,2.463798
16.746658,4.714583
236.561667,85.901679
853.64548,68.446393
20.294185,2.348152
101.585739,52.992964
5508.757687,1715.341183
181.553095,90.539691
972.999689,373.33135
889.176764,20.309024
96.109393,43.234038
2829.314076,825.706523
109.50997,36.618354
3079.805714,868.504597
9.92086,4.338794
2.016884,1.052122
328.604664,150.654803
21.829454,11.164382
298.018633,137.252716
48.583193,0.611024
5165.940226,1402.408385
727.810881,304.606913
508.851603,198.574137
17.272758,4.922721
118.118971,28.582842
45.157533,16.734531
39.497997,14.211896
186.817864,77.370488
69.523652,36.267535
134.234423,70.024395
1836.3793,635.753504
39.398167,20.552349
181.862839,90.691024
2586.728276,809.673095
10279.550379,2204.458714
1803.361746,62.660153
1167.660815,387.924218
78.040292,1.426072
37.531848,14.122189
393.78567,144.412846
386.226069,87.066392
504.999626,0.404392
100.230209,37.055582
13.556078,6.330243
44.026422,22.966713
4.304432,0.511149
60.863388,31.749843
5.070743,0.517251
626.326384,22.889331
126.272581,58.587619
98.810913,51.545455
599.439993,310.504965
63.311601,24.99266
8.930442,4.156654
143.141263,65.009158
3.926107,2.048083
115.770118,2.11553
751.822111,299.017515
6842.955867,1664.718951
9.616768,5.016659
3371.304373,463.177257
143.264009,58.06684
629.214029,259.628783
38.72964,20.203607
206.136592,106.627486
6364.14254,705.566394
10.00848,0.745579
2.840506,0.415122
80.042041,23.464552
435.916688,54.57499
76.502373,34.45287
6207.511698,1564.355603
86.405678,40.464371
68.712042,3.528562
434.092228,6.610376
949.840991,343.375494
123.824288,36.490743
36.056721,18.809259
64.679207,33.325016
742.899073,302.631812
46.230394,17.098505
73.219601,25.981931
113.857438,59.394588
425.456721,164.290342
85.776064,44.745728
120.512806,62.86641
1343.270245,483.358197
39.121232,0.023824
48.60516,25.355246
94.033929,45.34545
42386.258876,5506.473088
13.454967,6.324562
292.614409,134.818184
180.166571,93.985245
53.92808,21.952429
814.319012,360.179356
6768.678354,1647.294062
41.067827,18.060021
293.370417,48.582507
1198.92077,461.825542
37.257251,19.435524
3262.401187,18.75429
48.980592,25.551093
1845.209073,559.431473
288.896551,136.848134
99.47658,51.892704
27.821975,7.059828
6.577058,3.430971
254.288211,116.07111
2569.751239,783.576336
72.79908,37.506792
402.325327,120.734665
8.973207,0.160779
1559.561017,499.798932
49.12589,19.006321
7.976368,4.160932
314.223887,56.356737
16.742853,4.778089
5115.245437,1387.68032
38.931523,527.690108
44.148478,23.030384
88.369792,4.709517
515.451202,89.074913
1236.180453,372.077603
2121.535632,568.948669
3.296373,1.719577
353.160484,127.689573
8.669304,8.746493
15.144075,7.90002
214.759767,42.988579
1178.431551,429.944882
1510.001899,460.957518
112.5196,555.406697
4232.285,827.244574
641.865063,197.46244
628.304754,250.892737
75.814009,31.831359
695418.689881,43613.202425
1047.81317,239.463184
194.221788,20.994488
1516.655725,9.426662
9.189455,3.471177
146.641397,76.496586
10.236502,5.339948
40.37762,13.112673
159.27097,83.084897
420.592961,154.397039
5.578704,0.900176
581.172729,2.501633
33.403638,17.425258
171.814573,89.628362
933.594485,303.522942
785.150189,263.518181
1675.510765,285.1418
12.467481,6.503755
7.931255,3.759019
613.172961,1.628053
68.673133,27.588194
34.155453,13.993498
9982.529474,1414.325485
21.694492,9.339456
13.69766,7.145487
307.887798,139.526955
21027.437273,3531.620188
151.592982,54.046963
511.194259,5.091768
893.105162,337.065819
3365.55459,1034.606394
9.675934,5.047523
71.27066,34.920916
64.648896,33.724581
231.685231,115.956834
17.535967,9.147769
46.530743,24.273111
42.25796,22.044182
9.294443,0.452878
2898.639628,893.832057
20.772441,6.72701
46.530743,24.273111
13.330829,3.593797
279.064995,131.287396
21439.38764,3056.191927
79.167968,41.298565
11.163045,18.522128
133.878486,9.784447
147.149225,76.761498
254.229496,123.644432
7.140592,3.724943
165.357141,33.466289
1030.934403,407.810868
293.890728,109.556607
105.262077,54.910753
7.873202,7.15401
10.316428,8.10217
55.010053,26.680126
362.260176,149.70964
20.109245,10.490138
13.735609,4.859366
1457.34004,533.568649
4960.14276,1207.536943
342.939224,153.971384
66.257605,34.481647
5970.097817,1501.028303
149.514327,54.367061
145.42169,75.860317
634.143776,167.314369
16.794441,7.178946
11.435175,2.714406
26.454122,23.924001
364.704507,150.006187
97.774124,20.624293
5.816916,3.034438
122.502135,62.219493
101.936626,53.176006
21.611364,0.106111
112.735061,58.809091
100.708234,52.535207
476.136605,205.060909
10.308791,5.028364
112.103319,54.689736
4.104474,2.141129
1485.595953,262.423493
30.536822,10.586241
544.3783,187.789445
431.377701,188.876588
753.368543,306.454847
436.132942,190.613013
275.910876,84.398635
62.545667,27.410647
2139.951422,702.424615
54.132755,27.016631
210.558097,62.721946
3066.535031,893.149981
2677.910625,855.249074
38.969099,12.179436
17.194305,7.325458
65.154459,28.392712
57.398948,29.942592
39.110025,18.816172
40.518868,21.136971
822.959663,208.543926
1533.19079,140.176818
149.982389,52.600617
180.054805,93.910195
38.833103,20.257579
6.280241,3.276135
2.246843,1.172082
212.568011,108.080894
45.116481,20.30571
350.764982,23.346945
15020.562659,2872.580626
4.475623,2.334742
162.924927,48.186526
194.793476,88.056699
1060.351175,416.78387
192.116569,10.350308
4.693818,2.448565
42.32981,22.081663
7.242045,3.777867
52.011714,27.132301
4313.104157,892.338692
196.728482,78.58159
594.905303,97.80387
7.689783,3.96471
85.932506,9.354959
19.590746,10.219659
212.961204,107.844946
5.946728,3.102155
110.15327,54.213957
65.182416,16.229505
3849.523945,1160.339201
3242.564411,762.440707
554.724493,228.327734
45.994651,23.993454
607.835456,252.433518
2.922666,1.52463
547.615594,231.322047
194.026803,54.983149
46571.169343,5313.042713
49.476816,25.809952
9.589737,4.856888
4.505599,0.72702
8306.282299,1854.537329
13.430786,1.11229
5574.454124,1418.421923
10.366341,5.40768
84.802368,44.237792
817.886717,109.971578
6.389007,2.575688
875.348368,325.461879
506.913014,193.964364
12.165848,5.70358
7306.773917,1739.227361
8.835668,2.037669
553.015971,233.166891
64.304547,11.00233
1493.987534,432.822644
29.341403,6.42839
944.105423,340.678795
75.567658,9.824862
120.274043,43.917405
22.261792,10.031481
130.178942,21.797856
2505.321433,612.271014
8151.55046,1622.811291
219.309379,78.502888
398.921367,177.024824
586.052465,1.828012
15.558889,8.116411
200.165024,94.916794
275.420591,121.022367
30.87046,6.765823
46.575368,21.859563
14.054344,7.331554
1000.059498,186.751921
643.778646,259.087508
188.25868,0.030062
306.434184,71.872281
647.220798,265.921178
23.185704,12.094996
2648.897932,421.450439
991.79492,392.145492
804.378893,160.592936
61.037458,31.840648
807.169167,326.100697
614.644014,43.338451
50.967531,25.39669
20.307021,7.542272
47.931439,9.959483
2.101782,0.591701
1253.476934,102.076724
956.459043,378.084595
15.476573,4.467317
76.416974,39.149962
1479.127532,498.22713
119.035981,0.716478
11505.847253,2374.719991
22.990856,11.993352
63.552607,23.29618
11534.111705,2398.24111
1569.022279,552.870305
5.756223,2.329921
793.858509,99.219125
2.757399,1.438418
174.712871,91.140281
36.642843,19.115014
29.954852,8.433005
3186.079228,983.536177
39.185579,18.485848
904.804462,349.791169
4.513801,0.687136
46.983026,23.440333
41.585833,21.693562
68.08571,6.993988
33.346016,0.203121
8770.130323,1870.25705
531.44711,96.955729
555.564191,234.224558
38.681899,4.377818
8401.435587,1802.058848
664.138334,271.578967
112.979906,41.373208
52.389018,27.329124
7.984446,4.165146
48.902979,16.721987
71.20061,17.757161
2415.987537,781.48425
145.303967,50.846235
603.620131,190.997655
80.887112,40.03599
10.511093,5.48319
6.301809,3.287386
24.478093,4.065011
302.192375,141.703241
77.135708,23.228149
213.304875,104.87352
86.233679,44.984446
1487.917373,468.31077
5379.291959,1353.86318
208.345077,47.564045
200.526048,104.578738
3678.407403,2.779592
17.045609,1.219821
9.025645,0.002779
95.860897,21.323063
2944.018264,924.657598
10073.475781,1949.111162
155.147839,77.880672
47.857359,24.96515
421.155856,185.143976
36.152857,16.163938
27050.125545,4114.351485
25.055182,0.199114
106.506867,55.414127
2518.326022,770.742447
1477.006481,509.54125
84.104286,43.873632
39.764555,8.77561
156.623961,78.522971
255.105962,116.237578
7.174427,3.742593
42.451749,7.973128
140.216417,67.582951
967.758302,338.883217
32.841744,16.696963
6.029167,3.14516
523.347931,222.460461
141.273303,61.000901
401.291466,19.835417
4.01915,1.415835
137.025374,65.393317
1502.413539,614.788611
421.170885,147.304971
4.191188,1.51766
86.928,42.871199
10231.964519,2191.553005
99.853445,26.326515
18.193236,7.973837
173.168719,90.334763
91.658728,47.814463
200.17235,98.415092
73.392527,37.512536
22.508937,305.093217
40.823535,17.649928
20.60707,1.995317
18.441533,7.329318
428.14787,158.781868
9.322495,4.863149
6.158237,2.157545
64.503072,24.944737
5061.631537,1387.868744
3.295787,1.709259
323.457839,140.085015
3.652888,1.78775
1037.650721,400.164093
1114.234761,418.463226
57.84024,90.335658
26.614303,0.081058
522.41427,196.587027
44.545426,14.38368
19.666654,2.24541
500.138613,24.294748
123.063617,61.610412
899.33244,258.295516
340.838369,189.965683
62.671973,10.659664
746.025663,290.597826
2078.583657,594.355368
355.66879,159.907767
13.648659,7.119925
578.969659,236.413498
193.276761,97.171896
16.447525,4.490656
382.645754,153.92347
415.600477,183.115373
4083.249282,1071.111049
10.030727,5.232604
299681.744196,27748.393492
396.050789,175.976603
858.252167,344.754178
338.194641,28.036797
18.140362,9.463056
31.630184,1.107776
1141.052537,448.021634
13.860875,5.372075
1050.755464,118.698479
162.979265,59.090164
10.737101,5.601089
6.091066,2.570128
277.698265,131.313771
2436.117275,772.305541
40.099045,16.348505
18.753778,4.178494
17.521763,0.160094
2252.286081,298.109202
37.926557,18.33928
222.796322,109.613262
10507.857822,2213.50306
54.375982,28.365639
54.845364,28.277257
99.852157,48.212103
17331.190025,3064.838971
163.514113,16.323857
106.614746,52.831834
667.416852,275.068705
324.017993,109.952584
185.211079,90.438987
82.812861,31.875076
3.981479,2.076968
285.742599,135.137765
430.59853,146.706612
45.238566,8.057146
460.867792,188.635781
31.572549,16.470057
11.195321,5.840123
678.687127,279.184162
43.105101,22.486099
58580.342153,6079.946022
4931.981968,1320.154784
56.771316,12.041811
353.494227,157.854163
1370.829049,0.653998
4041.976904,964.733647
2704.633391,862.219139
1625.759053,563.284278
10880.363066,2268.230549
11.012726,5.74487
1245.584548,412.375147
109.827066,87.95943
95.115231,49.617575
446.783109,141.843507
1264.573343,759.101009
1001.681044,364.172754
62.991634,31.903202
564.920398,235.630947
201.205453,159.61432
2237.355932,740.339741
38.040134,5.03832
1397.619031,104.48954
2.677051,0.769936
695.375233,282.865219
16499.053679,3033.511631
10691.970009,2163.510898
5667.119233,1467.840556
61.299117,12.803579
179.419043,80.372961
766.334431,305.537215
3226.337186,998.07969
8255.553935,1872.912314
514.567303,141.607073
2814.538408,751.982376
37.565223,17.862099
3008.908241,797.304174
2.700405,1.408686
779.366641,204.058038
2.877615,1.501129
724.551785,291.00486
857.704784,321.025396
699.794668,282.254738
189.849375,75.559778
583.761992,230.964092
95.306389,24.084661
227.092111,78.715068
324.898687,112.371772
3.728427,0.034066
55.741866,22.009384
1186.969789,389.564093
236.153742,76.70772
946.594719,215.838351
6.257483,3.264263
601.738863,206.205671
70.649237,36.854704
359.672293,160.188449
2104.782107,662.146161
56.655328,19.396571
3139.535839,975.654204
121.093655,60.590975
20695.781954,1363.037269
1545.457112,527.289927
1235.366479,471.037318
400.73438,0.084079
2.634155,0.506321
1320.742799,41.374661
3868.914626,757.823053
8952.749973,1794.988854
708.080327,176.203556
115.870286,29.41811
77401.576617,4569.53572
29358.304737,4400.792108
968.13135,377.529283
125.308184,37.981426
510.855775,217.264619
1692.095575,596.410876
1003.349957,394.13799
4.236464,1.910966
155.922451,78.944632
183.657558,85.691737
290.947509,127.858319
102.305968,33.757864
23.835285,5.975477
74.633791,29.496334
12846.660051,1385.57673
168.290215,87.789855
471.688692,180.349206
436.008591,60.530382
467.133645,201.933237
92.446642,39.433593
2.726735,0.912747
30.439332,15.878906
589.085012,26.086821
137.914689,28.940569
116.124264,60.577094
103.102887,48.764777
522.070638,111.036982
3585.048612,699.74
161.11874,84.0488
12.57076,0.114858
310.04289,73.399628
774.994053,42.587414
2092.631193,653.871846
116.166321,59.919071
108.317149,36.768668
294.740936,98.908095
146.939076,76.651873
251.670663,101.016173
1540.64906,535.994162
2072.774617,697.412201
3.581918,1.62927
1877.577855,623.483413
898.296465,336.385207
1492.411061,540.671673
30.808432,16.071449
334.321976,50.260616
15.905564,6.571338
3718.828432,1725.580415
22.199972,11.580782
